연도,월,시도명,시군구명,읍면동명,동리명,측정소명,수심,수온,수소이온농도,용존산소,생화학적산소요구량,화학적산소요구량,부유물질,총질소,총인 
2021,3,전라북도,정읍시,영파동,,C정읍천,,12.5,7.1,10.5,2.2,8.1,14.7,5.473,0.034
2021,3,전라북도,완주군,삼례읍,석전리,C석탑천,,9.1,7.8,11.5,1.8,4.4,20.9,4.804,0.022
2021,3,전라북도,익산시,금강동,,C목천포천,,13.5,7,8.2,5.3,11.3,16.4,12.282,0.05
2021,3,전라북도,익산시,춘포면,오산리,C석암천,,11.9,7.3,7.4,3.7,9.1,7.7,6.456,0.153
2021,3,전라북도,군산시,비응도동,,C비응도동수로,,12.1,8.3,10.3,4.9,16,17.3,4.778,0.299
2021,3,전라북도,군산시,소룡동,,C소룡동수로,,10,8.3,12,2.1,13.5,8.5,14.49,0.174
2021,3,전라북도,전주시덕진구,팔복동4가,,C팔복동수로,,9.6,7,3.6,1.9,8.1,7.2,2.232,0.207
2021,3,전라북도,전주시완산구,서신동,,전주천3,,10.6,8.1,11.6,1.1,3.4,1.9,2.971,0.059
2021,3,전라북도,전주시덕진구,덕진동2가,,전주천4,,12.1,8.2,12,1.4,3.7,4.2,2.858,0.038
2021,3,전라북도,전주시덕진구,팔복동3가,,전주천5,,11.2,8,11.3,1.7,5,6.2,2.752,0.044
2021,3,전라북도,전주시완산구,다가동1가,,전주천2-1,,10.7,8.1,11.6,1.2,3.9,4.8,2.935,0.025
2021,3,전라북도,전주시완산구,동서학동,,전주천2,,9,8.1,11.9,0.4,1.9,1.1,2.893,0.01
2021,4,전라북도,익산시,성당면,부곡리,산북천,,16.8,8.8,13.6,10.9,16,47.2,4.427,0.21
2021,4,전라북도,익산시,망성면,무형리,마산천,,17.2,9.4,13.5,5.2,8.8,9.5,8.428,0.18
2021,4,전라북도,부안군,동진면,하장리,고부천2,,16,8.2,9.9,4.2,7.9,11,3.861,0.048
2021,4,전라북도,부안군,동진면,하장리,고부천3,,15.4,8.7,9.9,3.9,9.1,14,2.937,0.048
2021,4,전라북도,정읍시,영원면,앵성리,고부천1,,15.5,8.4,9.3,4.2,7.8,19.1,3.836,0.064
2021,4,전라북도,김제시,부량면,옥정리,동진강3,,15.6,8.9,12.1,4.6,8.8,16.6,2.553,0.052
2021,4,전라북도,정읍시,신태인읍,,동진강2,,13.6,7.8,9.9,1.1,5.3,13.1,2.316,0.033
2021,4,전라북도,정읍시,옹동면,산성리,동진강1,,11.2,7.9,11.4,0.6,3.4,1.6,1.778,0.02
2021,4,전라북도,정읍시,태인면,궁사리,용호천,,14.2,8,9.8,1.8,5.7,9.7,3.122,0.071
2021,4,전라북도,김제시,성덕면,남포리,신평천,,15.5,8.4,11.2,6.1,12.9,39.2,4.651,0.056
2021,4,전라북도,김제시,죽산면,대창리,원평천3,,14.9,8.8,10,4.1,9.1,12.6,4.384,0.055
2021,4,전라북도,김제시,봉남면,용신리,원평천1,,14,8,11.6,5.9,11.9,22.1,3.552,0.03
2021,4,전라북도,김제시,죽산면,죽산리,원평천2,,15,8.7,10,3.9,9.9,20.4,4.559,0.034
2021,4,전라북도,정읍시,공평동,,정읍천3,,15.4,8.2,11.2,1.5,3.2,10.8,2.766,0.039
2021,4,전라북도,정읍시,송산동,,정읍천1,,13.9,8.1,10.4,0.7,0.7,2,1.734,0.02
2021,4,전라북도,정읍시,연지동,,정읍천2,,16,8.1,11.2,0.9,1.7,8.5,2.121,0.023
2021,4,전라북도,정읍시,연지동,,천원천,,14.9,8,10.5,2.1,3.7,12.4,4.473,0.053
2021,4,전라북도,정읍시,이평면,하송리,정읍천4,,15.7,7.6,9.3,3.6,9.8,22,4.653,0.071
2021,4,전라북도,김제시,백구면,마산리,마산천(김제),,16.4,8,11.7,6.8,10.3,39.3,7.135,0.297
2021,4,전라북도,완주군,삼례읍,,삼례,,14.8,7.6,8.7,4.5,7.7,10,5.214,0.029
2021,4,전라북도,익산시,춘포면,인수리,익산천-1,,12.7,7.8,10.5,3.2,8.1,31.8,3.175,0.105
2021,4,전라북도,익산시,춘포면,인수리,익산천-1.1,,12.5,8,10.4,2.6,7.9,32,3.03,0.066
2021,4,전라북도,군산시,대야면,광교리,탑천,,16.5,7.7,11,6.8,11.1,11,4.109,0.064
2021,4,전라북도,김제시,공덕면,동계리,용암천,,14.9,8.4,10.4,23.4,19.7,90,13.042,0.318
2021,4,전라북도,김제시,백구면,백구리,김제,,16.8,7.6,11.2,5.3,10.9,20.7,6.443,0.076
2021,4,전라북도,전주시완산구,평화동1가,,삼천1,,14.9,8,10.2,1.2,2.4,4,2.124,0.017
2021,4,전라북도,전주시완산구,효자동1가,,삼천1-1,,15.6,7.9,11.3,1.8,3.4,7,2.323,0.04
2021,4,전라북도,전주시완산구,효자동1가,,삼천2,,17,8,10,1.9,4.1,8,2.132,0.048
2021,4,전라북도,완주군,소양면,황운리,소양천1,,14.3,8.3,11,0.7,0.3,2.3,3.099,0.014
2021,4,전라북도,완주군,용진읍,상삼리,소양천2,,15.5,8.4,10.1,1.1,1.1,1.5,3.142,0.018
2021,4,전라북도,익산시,춘포면,용연리,익산천,,12,7.8,10.5,2.9,7.8,25.3,3.014,0.116
2021,4,전라북도,전주시덕진구,고랑동,,전주천6,,18.2,7.4,9.8,4.5,11.5,4.1,12.129,0.071
2021,4,전라북도,전주시덕진구,전미동1가,,전주,,16.6,7.9,12.3,3.6,7.5,11.6,1.419,0.153
2021,4,전라북도,전주시완산구,대성동,,전주천1,,14.1,8,11.8,0.7,0.7,1.2,2.901,0.017
2021,4,전라북도,완주군,고산면,성재리,고산,,14.2,8.2,11.3,1.2,3.2,3.5,2.342,0.006
2021,4,전라북도,무주군,무주읍,대차리,무주남대천-1,,17.9,8.1,10.1,1,2.8,1.8,1.714,0.003
2021,4,전라북도,무주군,무주읍,읍내리,무주남대천,,16.8,8,10.4,0.9,2.4,1.2,1.566,0.003
2021,4,전라북도,무주군,무주읍,읍내리,무주남대천-2,,14.7,8,11,1.2,3.8,2.2,1.718,0.02
2021,4,전라북도,부안군,상서면,청림리,백천내,,14,6.7,10.1,0.8,2,0.8,2.08,0.003
2021,4,전라북도,무주군,안성면,진도리,구량천,,12.7,7.4,12.2,0.8,3.1,2.2,2.246,0.02
2021,4,전라북도,진안군,정천면,월평리,정자천,,12.3,7.5,11.2,0.7,2.6,1.7,2.247,0.01
2021,4,전라북도,진안군,진안읍,운산리,진안천,,16.1,8.7,9.9,2.1,3.6,3.8,2.849,0.042
2021,4,전라북도,진안군,진안읍,가막리,가막,,14.2,7.5,11.7,0.8,3.9,4.7,2.956,0.049
2021,4,전라북도,무주군,무주읍,용포리,용포,,15.5,8.2,10.2,0.5,3.1,3.3,1.242,0.006
2021,4,전라북도,진안군,용담면,송풍리,용담,,12.3,7.2,11,0.4,3.6,1.4,1.261,0.01
2021,4,전라북도,남원시,운봉읍,,람천1,,17.1,9.2,11.8,0.3,4,3.4,2.305,0.025
2021,4,전라북도,남원시,운봉읍,,람천2,,13.5,8.4,10.3,0.9,2.3,1.5,0.961,0.012
2021,4,전라북도,임실군,관촌면,방수리,관촌,0,15.4,7.6,10.3,0.8,2.6,4.1,1.982,0.017
2021,4,전라북도,임실군,운암면,학암리,운암,,14.2,8.4,9.9,0.9,3.1,3.4,2.006,0.011
2021,4,전라북도,정읍시,산내면,매죽리,추령천,0,15.8,7.7,11.1,0.9,2.7,5.3,3.401,0.024
2021,4,전라북도,임실군,강진면,용수리,임실,0,13.5,7.5,10,0.9,3.5,1.9,1.663,0.011
2021,4,전라북도,순창군,동계면,구미리,동계,,14.5,8.2,10.7,1,3.5,5.8,1.986,0.02
2021,4,전라북도,순창군,구림면,안정리,치천,,14.1,7.3,10.4,0.6,2.4,3,2.348,0.021
2021,4,전라북도,남원시,대강면,풍산리,수홍천,,14.3,7.3,11,0.7,3,7.4,2.315,0.037
2021,4,전라북도,순창군,유등면,유촌리,옥택천,,14.8,7.4,10.9,0.8,3.3,3.6,1.874,0.026
2021,4,전라북도,순창군,적성면,고원리,적성,,14.3,8.2,10.3,0.7,3.5,6.3,1.855,0.011
2021,4,전라북도,남원시,대강면,월탄리,대강,0,17.2,8.1,11.2,1.5,3.9,8.3,1.795,0.048
2021,4,전라북도,장수군,산서면,사상리,오수천-1,,14.2,7.3,11.7,0.9,3.2,4.3,1.974,0.033
2021,4,전라북도,남원시,덕과면,사율리,율천,,15.8,7.4,11.3,1.4,4.2,13.5,1.738,0.089
2021,4,전라북도,남원시,사매면,서도리,월평천(계수천),,15.6,7.3,11.4,1,3.9,3.7,2.573,0.062
2021,4,전라북도,순창군,동계면,서호리,오수천,0,16,8.1,11.1,1.3,3.9,6.8,1.757,0.044
2021,4,전라북도,임실군,삼계면,후천리,후곡천,,15.3,7.6,12,1,3.6,4.3,1.676,0.036
2021,4,전라북도,남원시,산동면,월석리,요천A,0,12.2,7.7,10.9,0.8,2.2,3.5,2.501,0.016
2021,4,전라북도,남원시,금지면,창산리,요천,,15.7,8.4,9.3,1.8,4.6,12.1,3.637,0.012
2021,4,전라북도,남원시,송동면,세전리,요천-1,0,18.2,8.4,11,1.9,4.6,7.8,2.876,0.056
2021,4,전라북도,고창군,부안면,용산리,주진천-1,,15.2,8.1,10.7,2.2,5.4,12.6,2.321,0.043
2021,4,전라북도,고창군,아산면,구암리,주진천,,16.1,8.1,8.3,4,6.9,10.8,2.696,0.026
2021,4,전라북도,정읍시,영파동,,C정읍천,,17.8,7.4,9.3,2.6,9.6,10.2,6.689,0.068
2021,4,전라북도,완주군,삼례읍,석전리,C석탑천,,15.6,8.3,12.2,1.5,4.5,13.9,3.449,0.02
2021,4,전라북도,익산시,금강동,,C목천포천,,18.6,7.2,8.2,5.1,12.1,15,7.996,0.046
2021,4,전라북도,익산시,춘포면,오산리,C석암천,,17.9,7.5,7.3,3,7.7,12.1,4.465,0.112
2021,4,전라북도,군산시,비응도동,,C비응도동수로,,14.7,7.9,8.9,3,11.8,7.6,5.998,0.138
2021,4,전라북도,군산시,소룡동,,C소룡동수로,,13.9,8.7,13.7,12.3,18.1,21.5,3.527,0.263
2021,4,전라북도,전주시덕진구,팔복동4가,,C팔복동수로,,14,8.2,9.2,6.1,6.5,14.9,1.697,0.037
2021,4,전라북도,전주시완산구,서신동,,전주천3,,15.1,8.1,10.6,1.1,2.4,5.5,2.735,0.047
2021,4,전라북도,전주시덕진구,덕진동2가,,전주천4,,15.5,8.3,10.8,1.5,2.5,9,2.589,0.036
2021,4,전라북도,전주시덕진구,팔복동3가,,전주천5,,16.4,8.2,10.1,1.7,3.5,6.4,2.384,0.055
2021,4,전라북도,전주시완산구,다가동1가,,전주천2-1,,14.7,8,11.6,1,2.1,3.7,2.946,0.022
2021,4,전라북도,전주시완산구,동서학동,,전주천2,,13,8,11.1,0.6,1.1,2.1,3.043,0.006
2021,5,전라북도,익산시,성당면,부곡리,산북천,,18.6,7.9,8.4,6.9,13.8,30.9,4.409,0.108
2021,5,전라북도,익산시,망성면,무형리,마산천,,15.7,7.8,8.5,9.7,10.5,32,4.721,0.397
2021,5,전라북도,부안군,동진면,하장리,고부천2,,17.7,7.8,9.6,2.5,5.9,12.9,2.6,0.066
2021,5,전라북도,부안군,동진면,하장리,고부천3,,19.8,7.9,8,3.3,9.4,10,2.648,0.044
2021,5,전라북도,정읍시,영원면,앵성리,고부천1,,17.9,7.7,9.9,3.1,6.8,22,2.387,0.056
2021,5,전라북도,김제시,부량면,옥정리,동진강3,,18.8,7.7,8.2,3.6,9.1,22,2.923,0.072
2021,5,전라북도,정읍시,신태인읍,,동진강2,,19.4,7.5,7.2,3.7,9.6,34.6,2.649,0.108
2021,5,전라북도,정읍시,옹동면,산성리,동진강1,,14.5,8.2,10.1,0.9,3.5,4,1.643,0.009
2021,5,전라북도,정읍시,태인면,궁사리,용호천,,17,7.9,8.3,2.4,5.1,22.8,2.065,0.061
2021,5,전라북도,김제시,성덕면,남포리,신평천,,19.9,7.4,8,4.3,9.5,32.1,3.13,0.074
2021,5,전라북도,김제시,죽산면,대창리,원평천3,,19,8,8.1,3.4,8.9,15.1,2.884,0.049
2021,5,전라북도,김제시,봉남면,용신리,원평천1,,21.8,7.2,6.8,3.6,13.4,15.9,3.758,0.073
2021,5,전라북도,김제시,죽산면,죽산리,원평천2,,20.7,7.7,8.1,5.8,11,19.5,3.251,0.043
2021,5,전라북도,정읍시,공평동,,정읍천3,,17.4,7.9,10.2,3,4.5,8.4,1.455,0.029
2021,5,전라북도,정읍시,송산동,,정읍천1,,16.3,7.9,10.1,0.8,0.8,3.2,1.2,0.015
2021,5,전라북도,정읍시,연지동,,정읍천2,,17.2,7.9,10.1,1.1,1.5,8.7,1.485,0.022
2021,5,전라북도,정읍시,연지동,,천원천,,18.1,7.8,10,3.2,6.5,9.1,2.076,0.052
2021,5,전라북도,정읍시,이평면,하송리,정읍천4,,19.9,7.2,7.5,2.9,9.5,33.6,3.068,0.088
2021,5,전라북도,김제시,백구면,마산리,마산천(김제),,21.8,8.4,12.4,6.3,9.3,18.1,4.23,0.1
2021,5,전라북도,완주군,삼례읍,,삼례,,20.9,7.2,6.7,2.5,6.9,4.7,4.344,0.089
2021,5,전라북도,익산시,춘포면,인수리,익산천-1,,22.5,7.4,8.4,3.7,9.2,19.8,3.872,0.167
2021,5,전라북도,익산시,춘포면,인수리,익산천-1.1,,22.2,7.5,7.8,3.5,9.6,26.2,3.867,0.191
2021,5,전라북도,군산시,대야면,광교리,탑천,,20.8,7.2,8.7,5.4,10.4,17.2,3.564,0.066
2021,5,전라북도,김제시,공덕면,동계리,용암천,,19.3,8.8,11.9,26.7,17.3,33.3,4.161,0.126
2021,5,전라북도,김제시,백구면,백구리,김제,,20.5,7.9,11.3,6,9.7,21.2,4.407,0.069
2021,5,전라북도,전주시완산구,평화동1가,,삼천1,,19,7.8,9.9,1.2,2.4,5,1.263,0.03
2021,5,전라북도,전주시완산구,효자동1가,,삼천1-1,,17.6,7.8,10.2,1.4,4,13.4,1.313,0.04
2021,5,전라북도,전주시완산구,효자동1가,,삼천2,,16.5,7.7,9.8,1.8,3,6.8,1.378,0.047
2021,5,전라북도,완주군,소양면,황운리,소양천1,,15.6,8.5,11.1,0.8,3,2.1,0.723,0.011
2021,5,전라북도,완주군,용진읍,상삼리,소양천2,,20.1,9,11.8,2,4.7,3.8,2.814,0.03
2021,5,전라북도,익산시,춘포면,용연리,익산천,,20.6,7.7,8.4,3.7,9.3,42.2,3.67,0.177
2021,5,전라북도,전주시덕진구,고랑동,,전주천6,,21.4,7.1,9.7,4.6,12.5,5.9,12.958,0.074
2021,5,전라북도,전주시덕진구,전미동1가,,전주,,22.2,7.7,10.7,2.1,5,7,1.523,0.085
2021,5,전라북도,전주시완산구,대성동,,전주천1,,16,7.8,10,0.4,1,2,2.262,0.011
2021,5,전라북도,완주군,고산면,성재리,고산,,13.4,8.3,10.7,1.2,3.2,1.4,1.326,0.004
2021,5,전라북도,무주군,무주읍,대차리,무주남대천-1,,19.5,8.2,10.1,1.5,3.4,4,1.498,0.018
2021,5,전라북도,무주군,무주읍,읍내리,무주남대천,,18.2,8.3,9.8,1.3,2.8,5.5,1.418,0.012
2021,5,전라북도,무주군,무주읍,읍내리,무주남대천-2,,20,8.1,10.1,0.9,3.9,4.6,1.789,0.028
2021,5,전라북도,부안군,상서면,청림리,백천내,,17.6,6.8,8.8,0.8,1.8,0.4,1.878,0.006
2021,5,전라북도,무주군,안성면,진도리,구량천,,17,7.4,10,2.1,5.8,56.6,2.578,0.102
2021,5,전라북도,진안군,정천면,월평리,정자천,,17.2,7.6,10.1,0.6,3.2,8.6,2.619,0.028
2021,5,전라북도,진안군,진안읍,운산리,진안천,,19.3,7.6,9.2,1.5,4.7,10.8,3.769,0.076
2021,5,전라북도,진안군,진안읍,가막리,가막,,19.2,7.7,9.5,1.1,5.3,20.2,3.03,0.078
2021,5,전라북도,무주군,무주읍,용포리,용포,,18.5,8,9.7,1.5,3.7,7,1.342,0.014
2021,5,전라북도,진안군,용담면,송풍리,용담,,16.2,7.6,10.6,0.6,3.9,4.4,1.417,0.011
2021,5,전라북도,남원시,운봉읍,,람천1,,20.4,8.3,10.2,1.6,5.8,7,2.653,0.058
2021,5,전라북도,남원시,운봉읍,,람천2,,18,8.2,10.1,1.1,3.5,3.1,1.388,0.031
2021,5,전라북도,임실군,관촌면,방수리,관촌,0,18.4,7.8,9.5,1.3,3.9,8.8,2.34,0.046
2021,5,전라북도,임실군,운암면,학암리,운암,,21.2,7.9,9.3,1.7,5,2.2,2.929,0.014
2021,5,전라북도,정읍시,산내면,매죽리,추령천,0,19.1,7.4,9.4,1,3.4,9.7,4.751,0.046
2021,5,전라북도,임실군,강진면,용수리,임실,0,17.9,7.6,8.7,0.8,3.4,2.9,1.594,0.013
2021,5,전라북도,순창군,동계면,구미리,동계,,22.4,7.7,8.4,1.5,4.5,14.3,1.905,0.031
2021,5,전라북도,순창군,구림면,안정리,치천,,18.2,7.5,10.7,0.9,3.8,9.7,2.702,0.043
2021,5,전라북도,남원시,대강면,풍산리,수홍천,,19.1,7.1,9,2.6,10,39.1,2.59,0.153
2021,5,전라북도,순창군,유등면,유촌리,옥택천,,18.1,7,10,1.7,6.5,15.4,2.39,0.073
2021,5,전라북도,순창군,적성면,고원리,적성,,19.1,8,8.8,1.7,5.4,12.1,1.814,0.03
2021,5,전라북도,남원시,대강면,월탄리,대강,0,19.9,7.8,9.8,2.7,6.3,18.2,1.888,0.068
2021,5,전라북도,장수군,산서면,사상리,오수천-1,,16.7,6.9,9.9,1.7,5.3,18.6,2.02,0.115
2021,5,전라북도,남원시,덕과면,사율리,율천,,18.6,6.9,9.5,1.9,5.7,24,1.389,0.113
2021,5,전라북도,남원시,사매면,서도리,월평천(계수천),,18.3,7,10.8,3.1,8.4,18.3,2.685,0.13
2021,5,전라북도,순창군,동계면,서호리,오수천,0,21.1,8.1,10.1,2.4,7,28.7,1.652,0.093
2021,5,전라북도,임실군,삼계면,후천리,후곡천,,19.6,7.3,10.2,2,7.3,14.6,2.601,0.133
2021,5,전라북도,남원시,산동면,월석리,요천A,0,15.5,7.4,9.9,0.8,2.4,5,2.098,0.022
2021,5,전라북도,남원시,금지면,창산리,요천,,21.5,7.9,9,1.5,6,14.6,2.401,0.039
2021,5,전라북도,남원시,송동면,세전리,요천-1,0,19.6,7.9,9.8,2.3,6.4,17.7,2.414,0.094
2021,5,전라북도,고창군,부안면,용산리,주진천-1,,20.9,7.9,8.2,4.4,11.3,88.7,3.426,0.068
2021,5,전라북도,고창군,아산면,구암리,주진천,,20.7,7.9,8.8,4.3,8.3,16.2,3.363,0.057
2021,5,전라북도,정읍시,영파동,,C정읍천,,20.4,7.4,8.8,3.3,10.4,10.1,8.525,0.067
2021,5,전라북도,완주군,삼례읍,석전리,C석탑천,,16,7.7,9.6,2.4,4.9,22.2,2.268,0.041
2021,5,전라북도,익산시,금강동,,C목천포천,,18.6,7.1,7.6,8.5,9.4,32.9,10.41,0.045
2021,5,전라북도,익산시,춘포면,오산리,C석암천,,15.7,7.2,5.3,4.4,7.8,16.9,3.751,0.174
2021,5,전라북도,군산시,비응도동,,C비응도동수로,,18.3,8.4,9,15.9,15.5,18.1,2.668,0.415
2021,5,전라북도,군산시,소룡동,,C소룡동수로,,16.8,8.2,9.4,7.6,13.4,22.5,2.869,0.122
2021,5,전라북도,전주시덕진구,팔복동4가,,C팔복동수로,,17.3,7.8,5.8,5.9,8.9,28.1,1.966,0.149
2021,5,전라북도,전주시완산구,서신동,,전주천3,,15.5,7.7,11.6,1,1.1,4.1,2.347,0.053
2021,5,전라북도,전주시덕진구,덕진동2가,,전주천4,,16.4,7.8,11.1,1.4,2.3,4.5,2.12,0.057
2021,5,전라북도,전주시덕진구,팔복동3가,,전주천5,,17.4,7.7,9.8,2.1,4.9,6,1.578,0.043
2021,5,전라북도,전주시완산구,다가동1가,,전주천2-1,,16.3,7.8,10,1.1,1.5,4.9,2.113,0.028
2021,5,전라북도,전주시완산구,동서학동,,전주천2,,14.6,7.3,10.6,0.4,0.7,2,2.276,0.011
2021,6,전라북도,익산시,성당면,부곡리,산북천,,24.5,7.8,7.3,5.4,13.6,30.8,3.639,0.091
2021,6,전라북도,익산시,망성면,무형리,마산천,,26.5,7.7,6.1,5.6,9.7,38.4,4.322,0.271
2021,6,전라북도,부안군,동진면,하장리,고부천2,,24.1,7.7,8.7,3.9,9.8,20,3.456,0.064
2021,6,전라북도,부안군,동진면,하장리,고부천3,,24.6,7.7,8.1,3.7,11.7,12.3,3.256,0.059
2021,6,전라북도,정읍시,영원면,앵성리,고부천1,,25.4,8,8.1,3.9,9.2,14.3,3.414,0.057
2021,6,전라북도,김제시,부량면,옥정리,동진강3,,23.2,7.6,7.2,3.6,10.9,15.3,2.904,0.067
2021,6,전라북도,정읍시,신태인읍,,동진강2,,23.2,7.6,6.8,3.2,9.6,25.2,2.506,0.079
2021,6,전라북도,정읍시,옹동면,산성리,동진강1,,19.8,8.2,9.1,1.3,3.7,5.7,1.667,0.015
2021,6,전라북도,정읍시,태인면,궁사리,용호천,,22,7.6,6.3,3.4,7.1,28.8,2.727,0.07
2021,6,전라북도,김제시,성덕면,남포리,신평천,,23.3,7.8,6.8,2.7,8,25.5,2.623,0.072
2021,6,전라북도,김제시,죽산면,대창리,원평천3,,23.8,8.1,8.7,4.4,10.8,20.2,3.115,0.062
2021,6,전라북도,김제시,봉남면,용신리,원평천1,,25.4,7.6,6.9,6,16.7,24.4,3.428,0.108
2021,6,전라북도,김제시,죽산면,죽산리,원평천2,,23.7,8.5,6.4,3.1,10.6,27.5,3.875,0.147
2021,6,전라북도,정읍시,공평동,,정읍천3,,24.6,8,9.8,1.9,5.1,10,1.887,0.044
2021,6,전라북도,정읍시,송산동,,정읍천1,,23.1,8.4,9.9,0.9,1.5,5.8,0.857,0.044
2021,6,전라북도,정읍시,연지동,,정읍천2,,22.6,8,8.9,1.2,1.7,8.7,1.403,0.037
2021,6,전라북도,정읍시,연지동,,천원천,,23.3,7.8,8.1,2,6.2,16.5,2.58,0.06
2021,6,전라북도,정읍시,이평면,하송리,정읍천4,,21.9,7.8,7.1,2.8,9.6,32.5,2.784,0.083
2021,6,전라북도,김제시,백구면,마산리,마산천(김제),,24.5,8.4,12.8,7.1,14,17.5,3.488,0.126
2021,6,전라북도,완주군,삼례읍,,삼례,,24.4,7.6,8.4,2.4,6.4,9.4,3.953,0.04
2021,6,전라북도,익산시,춘포면,인수리,익산천-1,,26.3,7.5,6.5,3.9,14,50.1,4.318,0.108
2021,6,전라북도,익산시,춘포면,인수리,익산천-1.1,,24,7.5,7,4.5,14.5,53.4,3.979,0.111
2021,6,전라북도,군산시,대야면,광교리,탑천,,23.9,7.4,8,5.2,11.5,25.1,3.958,0.061
2021,6,전라북도,김제시,공덕면,동계리,용암천,,23.8,7.7,9.3,7.4,16.6,29.5,4.48,0.132
2021,6,전라북도,김제시,백구면,백구리,김제,,24.8,8.1,11.7,5.2,9.8,22.8,3.843,0.056
2021,6,전라북도,전주시완산구,평화동1가,,삼천1,,20.9,7.7,9.1,1.8,3.8,10,2.377,0.066
2021,6,전라북도,전주시완산구,효자동1가,,삼천1-1,,20.1,7.7,8.6,2.1,6.1,41.6,2.331,0.081
2021,6,전라북도,전주시완산구,효자동1가,,삼천2,,22.3,7.7,8.4,2.3,6.4,46,2.436,0.092
2021,6,전라북도,완주군,소양면,황운리,소양천1,,20.7,8.2,9.2,1.1,1.7,2.4,2.516,0.025
2021,6,전라북도,완주군,용진읍,상삼리,소양천2,,22.6,8.2,8.6,1.5,3.1,3.3,2.954,0.036
2021,6,전라북도,익산시,춘포면,용연리,익산천,,26.6,7.7,8.9,4.5,9.7,36.5,4.578,0.103
2021,6,전라북도,전주시덕진구,고랑동,,전주천6,,23.2,7.2,9.1,4,12.4,5.9,12.607,0.069
2021,6,전라북도,전주시덕진구,전미동1가,,전주,,24,7.6,9.8,1.4,5.3,9,2.003,0.044
2021,6,전라북도,전주시완산구,대성동,,전주천1,,19.5,7.9,10.4,0.3,0.4,5.8,2.605,0.015
2021,6,전라북도,완주군,고산면,성재리,고산,,16.7,8.1,9.7,1.2,3.1,3.7,1.67,0.008
2021,6,전라북도,무주군,무주읍,대차리,무주남대천-1,,28,8.3,9.6,0.9,3.2,4.2,1.258,0.026
2021,6,전라북도,무주군,무주읍,읍내리,무주남대천,,27.2,8.8,10.5,0.7,3,3.3,1.112,0.013
2021,6,전라북도,무주군,무주읍,읍내리,무주남대천-2,,25.2,8.2,10.5,1.3,4.7,2.8,1.149,0.026
2021,6,전라북도,부안군,상서면,청림리,백천내,,22.8,6.6,8.2,0.9,3,0.2,1.805,0.006
2021,6,전라북도,무주군,안성면,진도리,구량천,,22.4,8,11.4,1.3,4.5,1.9,1.882,0.03
2021,6,전라북도,진안군,정천면,월평리,정자천,,23,7.7,9.7,0.9,3.7,2.9,1.774,0.017
2021,6,전라북도,진안군,진안읍,운산리,진안천,,24.4,7.6,8.5,1.8,3.8,2.3,2.194,0.039
2021,6,전라북도,진안군,진안읍,가막리,가막,,24.9,7.8,9.3,1.2,5.5,8.2,2.126,0.062
2021,6,전라북도,무주군,무주읍,용포리,용포,,24,8.6,9.4,0.4,2.8,2.4,1.24,0.007
2021,6,전라북도,진안군,용담면,송풍리,용담,,20.5,7.7,10.1,0.8,3.9,2.8,1.31,0.01
2021,6,전라북도,남원시,운봉읍,,람천1,,27.1,8.8,10.8,2.4,7.2,5.5,1.683,0.086
2021,6,전라북도,남원시,운봉읍,,람천2,,24.6,8.9,8.8,1.4,3.5,3,1.095,0.035
2021,6,전라북도,임실군,관촌면,방수리,관촌,0,23.4,7.3,8.8,1.6,4.5,10.3,1.999,0.041
2021,6,전라북도,임실군,운암면,학암리,운암,,25.1,7.9,8.9,0.9,5.4,13.2,1.461,0.022
2021,6,전라북도,정읍시,산내면,매죽리,추령천,0,23.7,8.2,10,1.7,4,7.5,2.931,0.04
2021,6,전라북도,임실군,강진면,용수리,임실,0,23.4,7.6,8.7,1,3.6,2,1.374,0.012
2021,6,전라북도,순창군,동계면,구미리,동계,,27.8,8,8.2,1,4.7,17.8,1.554,0.028
2021,6,전라북도,순창군,구림면,안정리,치천,,23.7,7.8,9.8,1.2,4.6,6,1.732,0.038
2021,6,전라북도,남원시,대강면,풍산리,수홍천,,22.4,7.1,8.3,3.1,10.1,14.9,2.197,0.083
2021,6,전라북도,순창군,유등면,유촌리,옥택천,,24.4,7.3,9.6,1.7,7.3,10,1.29,0.067
2021,6,전라북도,순창군,적성면,고원리,적성,,25,7.9,7.6,2.6,7,13.7,1.821,0.043
2021,6,전라북도,남원시,대강면,월탄리,대강,0,25.7,7.6,9.3,2.2,7.6,17.4,1.695,0.076
2021,6,전라북도,장수군,산서면,사상리,오수천-1,,20.3,6.9,9.6,2,7.1,18.8,2.356,0.118
2021,6,전라북도,남원시,덕과면,사율리,율천,,23.1,7.2,9.3,3.1,9,22.8,2.07,0.138
2021,6,전라북도,남원시,사매면,서도리,월평천(계수천),,22.3,7.2,9.6,4,9.3,21.3,2.062,0.163
2021,6,전라북도,순창군,동계면,서호리,오수천,0,24.5,7.7,9,2.3,8.1,18.8,2.04,0.124
2021,6,전라북도,임실군,삼계면,후천리,후곡천,,24.4,7.2,8.7,2.8,10.7,14.9,2.439,0.189
2021,6,전라북도,남원시,산동면,월석리,요천A,0,21.2,7.6,9.1,1.1,2.9,3.8,1.567,0.022
2021,6,전라북도,남원시,금지면,창산리,요천,,26.2,8.1,9.2,2.1,6.1,9.3,2.187,0.04
2021,6,전라북도,남원시,송동면,세전리,요천-1,0,24.4,7.6,8.8,2.7,7,14.3,2.053,0.104
